TP,Add_to_black_list,candidate,ADJ,count_nct,is_mab,is_therapy,_ids,link_to_ct_gov
,1,rp2cd,FALSE,1,FALSE,FALSE,{'NCT03904069'},NCT03904069
1,,amg 553,FALSE,1,FALSE,FALSE,{'NCT03904069'},NCT03904069
,1,ahp,FALSE,1,FALSE,FALSE,{'NCT03881878'},NCT03881878
,1,ahp adjuvant therapy,FALSE,1,FALSE,TRUE,{'NCT03881878'},NCT03881878
,1,tahp,FALSE,1,FALSE,FALSE,{'NCT03881878'},NCT03881878
,1,sc,FALSE,1,FALSE,FALSE,{'NCT03881878'},NCT03881878
,1,sanjin,FALSE,1,FALSE,FALSE,{'NCT03881787'},NCT03881787
,1,cdp1,FALSE,1,FALSE,FALSE,{'NCT03881787'},NCT03881787
1,,zen003694,FALSE,1,FALSE,FALSE,{'NCT03901469'},NCT03901469
1,,bgb-283,FALSE,1,FALSE,FALSE,{'NCT03905148'},NCT03905148
1,,irdye800cw,FALSE,1,FALSE,FALSE,{'NCT03925285'},NCT03925285
,1,gb226),FALSE,1,FALSE,FALSE,{'NCT03976856'},NCT03976856
,1,-h,FALSE,1,FALSE,FALSE,{'NCT03926338'},NCT03926338
,1,immtac,FALSE,1,FALSE,FALSE,{'NCT03973333'},NCT03973333
1,"
",imc-c103c,FALSE,1,FALSE,FALSE,{'NCT03973333'},NCT03973333
,1,cyberknife,FALSE,1,FALSE,FALSE,{'NCT03963726'},NCT03963726
,1,involved nodal radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03953976'},NCT03953976
1,,mrx0518,FALSE,1,FALSE,FALSE,{'NCT03934827'},NCT03934827
,1,menopause,FALSE,1,FALSE,FALSE,{'NCT03931928'},NCT03931928
,1,-targeted car-t thearpy,FALSE,1,FALSE,FALSE,{'NCT03931421'},NCT03931421
,1,ir2,FALSE,1,FALSE,FALSE,{'NCT03949062'},NCT03949062
,1,ibrutinib，lenalidomide,FALSE,1,FALSE,FALSE,{'NCT03949062'},NCT03949062
,1,rituximab）in,FALSE,1,TRUE,FALSE,{'NCT03949062'},NCT03949062
,1,bi-/tri-modality therapy,FALSE,1,FALSE,TRUE,{'NCT03918252'},NCT03918252
,1,traditional chinese medicine,FALSE,1,FALSE,FALSE,{'NCT03911921'},NCT03911921
,1,renshen yangrong tang,FALSE,1,FALSE,FALSE,{'NCT03911921'},NCT03911921
,1,(pk),FALSE,1,FALSE,FALSE,{'NCT03911869'},NCT03911869
,1,subsequent anticancer therapy,FALSE,1,FALSE,TRUE,{'NCT03911869'},NCT03911869
,1,traditional,TRUE,1,FALSE,FALSE,{'NCT03910686'},NCT03910686
,1,cognitive behavioral therapy,FALSE,1,FALSE,TRUE,{'NCT03910686'},NCT03910686
1,,mirtazapine,FALSE,1,FALSE,FALSE,{'NCT03935685'},NCT03935685
,1,acupuncture,FALSE,1,FALSE,FALSE,{'NCT03934294'},NCT03934294
,1,prokinetic,TRUE,1,FALSE,FALSE,{'NCT03934294'},NCT03934294
1,,abx196,FALSE,1,FALSE,FALSE,{'NCT03897543'},NCT03897543
,1,prior nah therapy,FALSE,1,FALSE,TRUE,{'NCT03896984'},NCT03896984
,1,novel anti-hormone therapy,FALSE,1,FALSE,TRUE,{'NCT03896984'},NCT03896984
,1,immunosuppressivetherapy,FALSE,1,FALSE,TRUE,{'NCT03896971'},NCT03896971
,1,thrombopoietin mimetic,FALSE,1,FALSE,FALSE,{'NCT03896971'},NCT03896971
,1,mb,FALSE,1,FALSE,FALSE,{'NCT03893019'},NCT03893019
