TP,Add_to_black_list,FP,Search_problem,candidate,ADJ,count_nct,is_mab,is_therapy,sentence,sents,_ids,link_to_ct_gov
,,,,ribonucleic acid,FALSE,1,FALSE,FALSE,A recent investigation showed that a substantial proportion of patients with SQCLC (46%) exhibit tumor overexpression of fibroblast growth factor receptor (FGFR) messenger ribonucleic acid (mRNA) and are potentially sensitive to FGFR-targeting treatment.,{'A recent investigation showed that a substantial proportion of patients with SQCLC (46%) exhibit tumor overexpression of fibroblast growth factor receptor (FGFR) messenger ribonucleic acid (mRNA) and are potentially sensitive to FGFR-targeting treatment.'},{'NCT03762122'},NCT03762122
,,,,avasopasem manganese,FALSE,1,FALSE,FALSE,"ROMAN: Reduction in Oral Mucositis With Avasopasem Manganese (GC4419) - Phase 3 Trial in Patients Receiving Chemoradiotherapy for Locally-Advanced, Non-Metastatic Head and Neck Cancer.","{'ROMAN: Reduction in Oral Mucositis With Avasopasem Manganese (GC4419) - Phase 3 Trial in Patients Receiving Chemoradiotherapy for Locally-Advanced, Non-Metastatic Head and Neck Cancer.'}",{'NCT03689712'},NCT03689712
,,,,martinostat,FALSE,1,FALSE,FALSE,Imaging With [11C]Martinostat in Breast Cancer.,{'Imaging With [11C]Martinostat in Breast Cancer.'},{'NCT03721211'},NCT03721211
,,,,-[11c]martinostat,FALSE,1,FALSE,FALSE,-[11C]Martinostat (called C-eleven-Martinostat),{'-[11C]Martinostat (called C-eleven-Martinostat)'},{'NCT03721211'},NCT03721211
,,,,c-eleven-martinostat,FALSE,1,FALSE,FALSE,-[11C]Martinostat (called C-eleven-Martinostat),{'-[11C]Martinostat (called C-eleven-Martinostat)'},{'NCT03721211'},NCT03721211
,,,,checkmate,TRUE,1,FALSE,FALSE,"Nivolumab was accorded marketing authorization based on the phase III CHECKMATE 017 (squamous cell NSCLCs) and CHECKMATE 057 (non-squamous cell NSCLCs) trials versus docetaxel, after the phase II CHECKMATE 063 trial.","{'Nivolumab was accorded marketing authorization based on the phase III CHECKMATE 017 (squamous cell NSCLCs) and CHECKMATE 057 (non-squamous cell NSCLCs) trials versus docetaxel, after the phase II CHECKMATE 063 trial.'}",{'NCT03669523'},NCT03669523
,,,,checkmate,FALSE,1,FALSE,FALSE,"Nivolumab was accorded marketing authorization based on the phase III CHECKMATE 017 (squamous cell NSCLCs) and CHECKMATE 057 (non-squamous cell NSCLCs) trials versus docetaxel, after the phase II CHECKMATE 063 trial.","{'Nivolumab was accorded marketing authorization based on the phase III CHECKMATE 017 (squamous cell NSCLCs) and CHECKMATE 057 (non-squamous cell NSCLCs) trials versus docetaxel, after the phase II CHECKMATE 063 trial.'}",{'NCT03669523'},NCT03669523
,,,,pentamidine,FALSE,1,FALSE,FALSE,"Primary Objective: To evaluate dose limiting toxicity and to determine the recommended phase 2 dose (RP2D) of pentamidine in combination with salvage chemotherapy with ifosfamide, carboplatin and etoposide (ICE) on a 3-weeks schedule in relapsed/refractory classical Hodgkin lymphoma (cHL).","{'Primary Objective: To evaluate dose limiting toxicity and to determine the recommended phase 2 dose (RP2D) of pentamidine in combination with salvage chemotherapy with ifosfamide, carboplatin and etoposide (ICE) on a 3-weeks schedule in relapsed/refractory classical Hodgkin lymphoma (cHL).', 'A Phase I Study of Pentamidine in Combination With Salvage Chemotherapy for Relapsed/Refractory Classical Hodgkin Lymphoma.'}",{'NCT03730363'},NCT03730363
,,,,bucye,FALSE,1,FALSE,FALSE,The purpose of this study is to evaluate the safety and efficacy of BUCYE conditioning regimens in primary central nervous system lymphoma undergoing autologous hematopoietic stem cell transplantation,{'The purpose of this study is to evaluate the safety and efficacy of BUCYE conditioning regimens in primary central nervous system lymphoma undergoing autologous hematopoietic stem cell transplantation'},{'NCT03733327'},NCT03733327
,,,,imps,FALSE,1,FALSE,FALSE,Evaluation of proof of mechanism with relation to ktrans and/or CD8 count when 3 different IMPs are given as monotherapy or as combination therapy.,{'Evaluation of proof of mechanism with relation to ktrans and/or CD8 count when 3 different IMPs are given as monotherapy or as combination therapy.'},{'NCT03741426'},NCT03741426
,,,,trph-222,FALSE,1,FALSE,FALSE,"Phase 1, Multicenter, Open-Label Study of the Antibody-Drug Conjugate TRPH-222 in Subjects With Relapsed and/or Refractory B-Cell Lymphoma.","{'Phase 1, Multicenter, Open-Label Study of the Antibody-Drug Conjugate TRPH-222 in Subjects With Relapsed and/or Refractory B-Cell Lymphoma.', 'This is a Phase 1, multi-center, open-label study of TRPH-222 monotherapy in subjects with relapsed and/or refractory B-cell NHL.'}",{'NCT03682796'},NCT03682796
,,,,mk-8353,FALSE,1,FALSE,FALSE,"This study will evaluate the safety, tolerability, and preliminary efficacy of MK-8353 in combination with selumetinib","{'This study will evaluate the safety, tolerability, and preliminary efficacy of MK-8353 in combination with selumetinib', 'Phase 1b Open-label Study of MK-8353 in Combination With Selumetinib (MK-5618) in Participants With Advanced/Metastatic Solid Tumors.', 'This is a multicenter, worldwide, open-label study of MK-8353 in combination with selumetinib in participants with histologically or cytologically confirmed diagnosis of advanced solid tumor.'}",{'NCT03745989'},NCT03745989
,,,,epidermal growth factor,FALSE,1,FALSE,FALSE,"A phase 2 open-label, randomized, multi-center trial to evaluate the efficacy and safety of neoadjuvant trastuzumab, pertuzumab and weekly paclitaxel (THP) as compared to neoadjuvant trastuzumab, pertuzumab, pembrolizumab and weekly paclitaxel (THP-K), or neoadjuvant trastuzumab, pembrolizumab and weekly paclitaxel (TH-K) in chemo naive patients with invasive human epidermal growth factor receptor 2 (HER2) positive breast cancer whose primary tumors are > 2 cm and/or clinically lymph node positive.","{'A phase 2 open-label, randomized, multi-center trial to evaluate the efficacy and safety of neoadjuvant trastuzumab, pertuzumab and weekly paclitaxel (THP) as compared to neoadjuvant trastuzumab, pertuzumab, pembrolizumab and weekly paclitaxel (THP-K), or neoadjuvant trastuzumab, pembrolizumab and weekly paclitaxel (TH-K) in chemo naive patients with invasive human epidermal growth factor receptor 2 (HER2) positive breast cancer whose primary tumors are > 2 cm and/or clinically lymph node positive.'}",{'NCT03747120'},NCT03747120
,,,,neohip,FALSE,1,FALSE,FALSE,Neoadjuvant Her2-targeted Therapy and Immunotherapy With Pembrolizumab (neoHIP).,{'Neoadjuvant Her2-targeted Therapy and Immunotherapy With Pembrolizumab (neoHIP).'},{'NCT03747120'},NCT03747120
,,,,th-k,FALSE,1,FALSE,FALSE,"A phase 2 open-label, randomized, multi-center trial to evaluate the efficacy and safety of neoadjuvant trastuzumab, pertuzumab and weekly paclitaxel (THP) as compared to neoadjuvant trastuzumab, pertuzumab, pembrolizumab and weekly paclitaxel (THP-K), or neoadjuvant trastuzumab, pembrolizumab and weekly paclitaxel (TH-K) in chemo naive patients with invasive human epidermal growth factor receptor 2 (HER2) positive breast cancer whose primary tumors are > 2 cm and/or clinically lymph node positive.","{'A phase 2 open-label, randomized, multi-center trial to evaluate the efficacy and safety of neoadjuvant trastuzumab, pertuzumab and weekly paclitaxel (THP) as compared to neoadjuvant trastuzumab, pertuzumab, pembrolizumab and weekly paclitaxel (THP-K), or neoadjuvant trastuzumab, pembrolizumab and weekly paclitaxel (TH-K) in chemo naive patients with invasive human epidermal growth factor receptor 2 (HER2) positive breast cancer whose primary tumors are > 2 cm and/or clinically lymph node positive.'}",{'NCT03747120'},NCT03747120
,,,,dibenzyl trisulphide,FALSE,1,FALSE,FALSE,"This study is being done to find the effect of Dibenzyl Trisulphide (active ingredient in Guinea Hen Weed in combination in patients with stage four cancer of the breast, prostate, cervix and colon","{'This study is being done to find the effect of Dibenzyl Trisulphide (active ingredient in Guinea Hen Weed in combination in patients with stage four cancer of the breast, prostate, cervix and colon', 'Use of Dibenzyl Trisulphide as a Chemotherapeutic Agent in Stage Four Cancer of the Breast, Prostate, Cervix and Colon.'}",{'NCT04113096'},NCT04113096
,,,,gc4419,FALSE,1,FALSE,FALSE,"The purpose of the phase 3, clinical study is to determine if GC4419 administered prior to intensity-modulated radiation therapy (IMRT) reduces the severity of radiation induced oral mucositis in patients who have been diagnosed with locally advanced, non-metastatic squamous cell carcinoma of the head and neck","{'The purpose of the phase 3, clinical study is to determine if GC4419 administered prior to intensity-modulated radiation therapy (IMRT) reduces the severity of radiation induced oral mucositis in patients who have been diagnosed with locally advanced, non-metastatic squamous cell carcinoma of the head and neck', 'ROMAN: Reduction in Oral Mucositis With Avasopasem Manganese (GC4419) - Phase 3 Trial in Patients Receiving Chemoradiotherapy for Locally-Advanced, Non-Metastatic Head and Neck Cancer.'}",{'NCT03689712'},NCT03689712
,,,,bi 754111,FALSE,1,FALSE,FALSE,An Open Label Phase I PET Imaging Study to Investigate the Bio-distribution and Tumor Uptake of [89Zr]Zr-BI 754111 in Patients With Advanced Non-small Cell Lung Cancer and Head and Neck Squamous Cell Carcinoma Treated With BI 754111 in Combination With BI 754091.,{'An Open Label Phase I PET Imaging Study to Investigate the Bio-distribution and Tumor Uptake of [89Zr]Zr-BI 754111 in Patients With Advanced Non-small Cell Lung Cancer and Head and Neck Squamous Cell Carcinoma Treated With BI 754111 in Combination With BI 754091.'},{'NCT03780725'},NCT03780725
,,,,aa-p,FALSE,1,FALSE,FALSE,The purpose of this study is to evaluate the effectiveness of niraparib in combination with abiraterone acetate and prednisone (AA-P) compared to AA-P plus placebo,{'The purpose of this study is to evaluate the effectiveness of niraparib in combination with abiraterone acetate and prednisone (AA-P) compared to AA-P plus placebo'},{'NCT03748641'},NCT03748641
,,,,asp-1929,FALSE,1,FALSE,FALSE,"A Phase 3, Randomized, Double-Arm, Open-Label, Controlled Trial of ASP-1929 vs Physician's Choice Standard of Care for the Treatment of Locoregional, Recurrent Head and Neck Squamous Cell Carcinoma in Patients Who Have Failed or Progressed On or After at Least Two Lines of Therapy","{""A Phase 3, Randomized, Double-Arm, Open-Label, Controlled Trial of ASP-1929 vs Physician's Choice Standard of Care for the Treatment of Locoregional, Recurrent Head and Neck Squamous Cell Carcinoma in Patients Who Have Failed or Progressed On or After at Least Two Lines of Therapy"", ""A Phase 3, Randomized, Double-Arm, Open-Label, Controlled Trial of ASP-1929 Photoimmunotherapy Versus Physician's Choice Standard of Care for the Treatment of Locoregional, Recurrent Head and Neck Squamous Cell Carcinoma in Patients Who Have Failed or Progressed On or After at Least Two Lines of Therapy, of Which at Least One Line Must Be Systemic Therapy.""}",{'NCT03769506'},NCT03769506
,,,,aza,FALSE,1,FALSE,FALSE,Evaluation the safety and efficacy of Pembrolizumab (PEM) when administered in combination with standard Azacitidine (AZA) in nucleophosmin (NPM1) mutated AML patients with molecular relapse defined by the presence of measurable residual disease (MRD),{'Evaluation the safety and efficacy of Pembrolizumab (PEM) when administered in combination with standard Azacitidine (AZA) in nucleophosmin (NPM1) mutated AML patients with molecular relapse defined by the presence of measurable residual disease (MRD)'},{'NCT03769532'},NCT03769532
,,,,progesterone,FALSE,1,FALSE,FALSE,"Triple negative breast cancer (TNBC) represents about 15% of breast cancers and is characterized by the lack of expression of estrogen receptor (ER), progesterone receptor (PR), and HER-2 non-amplification.","{'Triple negative breast cancer (TNBC) represents about 15% of breast cancers and is characterized by the lack of expression of estrogen receptor (ER), progesterone receptor (PR), and HER-2 non-amplification.'}",{'NCT03709446'},NCT03709446
,,,,18f-asis,FALSE,1,FALSE,FALSE,The primary objective of the trial is to test the new radio tracer 18F-ASIS for PET imaging of tissue factor (TF) expression.,{'The primary objective of the trial is to test the new radio tracer 18F-ASIS for PET imaging of tissue factor (TF) expression.'},{'NCT03790423'},NCT03790423
,,,,daa,FALSE,1,FALSE,FALSE,This study is being conducted to evaluate real-world effectiveness of HCV DAA therapy in CHC hemodialysis patients when the DAA-treatment is managed and monitored by the clinical staff of hemodialysis center.,{'This study is being conducted to evaluate real-world effectiveness of HCV DAA therapy in CHC hemodialysis patients when the DAA-treatment is managed and monitored by the clinical staff of hemodialysis center.'},{'NCT03791814'},NCT03791814
,,,,elbasvir,FALSE,1,FALSE,FALSE,The US Food and Drug Administration (FDA) recently approved Elbasvir/Grazopevir for treatment of genotype 1 and 4 infection in CKD patients including those on hemodialysis.,{'The US Food and Drug Administration (FDA) recently approved Elbasvir/Grazopevir for treatment of genotype 1 and 4 infection in CKD patients including those on hemodialysis.'},{'NCT03791814'},NCT03791814
,,,,grazopevir,FALSE,1,FALSE,FALSE,The US Food and Drug Administration (FDA) recently approved Elbasvir/Grazopevir for treatment of genotype 1 and 4 infection in CKD patients including those on hemodialysis.,{'The US Food and Drug Administration (FDA) recently approved Elbasvir/Grazopevir for treatment of genotype 1 and 4 infection in CKD patients including those on hemodialysis.'},{'NCT03791814'},NCT03791814
,,,,zepatier,FALSE,1,FALSE,FALSE,Primary objective: To determine sustained virologic response (SVR) rates attained with open-label Zepatier administered through hemodialysis center under the supervision of a nephrologist in chronic hepatitis C infected (CHC) patient currently on hemodialysis.,{'Primary objective: To determine sustained virologic response (SVR) rates attained with open-label Zepatier administered through hemodialysis center under the supervision of a nephrologist in chronic hepatitis C infected (CHC) patient currently on hemodialysis.'},{'NCT03791814'},NCT03791814
,,,,fdg,FALSE,1,FALSE,FALSE,"Since multiple studies have demonstrated that PET can identify responders and non-responders to induction chemotherapy, using FDG-PET imaging to guide treatment decisions has prompted interest in clinical practice.","{'Since multiple studies have demonstrated that PET can identify responders and non-responders to induction chemotherapy, using FDG-PET imaging to guide treatment decisions has prompted interest in clinical practice.'}",{'NCT03791905'},NCT03791905
,,,,fentanyl citrate,FALSE,1,FALSE,FALSE,Effectiveness and Tolerance of Fentanyl Citrate in Painful Pain Induced During Diagnostic or Therapeutic Examinations in Cancer Patients.,"{'Effectiveness and Tolerance of Fentanyl Citrate in Painful Pain Induced During Diagnostic or Therapeutic Examinations in Cancer Patients.', 'A phase II, prospective, multicentre, single-blinded, randomised study (when fentanyl citrate is used outside of its marketing authorisation) Patients will be enrolled in an observational cohort when the fentanyl citrate is used according to its marketing authorisation'}",{'NCT03809455'},NCT03809455
,,,,keynote-859,FALSE,1,FALSE,FALSE,"Chemotherapy Versus Placebo Plus Chemotherapy as First-line Treatment in Participants With HER2 Negative, Previously Untreated, Unresectable or Metastatic Gastric Orgastroesophageal Junction Adenocarcinoma (KEYNOTE-859).","{'Chemotherapy Versus Placebo Plus Chemotherapy as First-line Treatment in Participants With HER2 Negative, Previously Untreated, Unresectable or Metastatic Gastric Orgastroesophageal Junction Adenocarcinoma (KEYNOTE-859).'}",{'NCT03675737'},NCT03675737
,,,,fp regimen,FALSE,1,FALSE,FALSE,The purpose of this study is to evaluate the efficacy of pembrolizumab (MK-3745) in combination with chemotherapy (Cisplatin combined with 5-Fluorouracil [FP regimen] or oxaliplatin combined with capecitabine [CAPOX regimen]) versus placebo in combination with chemotherapy (FP or CAPOX regimens) in the treatment of human epidermal growth factor receptor 2 (HER2) negative advanced gastric or GEJ adenocarcinoma in adult participants.,{'The purpose of this study is to evaluate the efficacy of pembrolizumab (MK-3745) in combination with chemotherapy (Cisplatin combined with 5-Fluorouracil [FP regimen] or oxaliplatin combined with capecitabine [CAPOX regimen]) versus placebo in combination with chemotherapy (FP or CAPOX regimens) in the treatment of human epidermal growth factor receptor 2 (HER2) negative advanced gastric or GEJ adenocarcinoma in adult participants.'},{'NCT03675737'},NCT03675737
,,,,npc-06,FALSE,1,FALSE,FALSE,"The purpose of this trial is to investigate the efficiency of pain relief and the safety of NPC-06 for the neuropathic pain associated with cancer, in addition to explore the effective concentration of NPC-06","{'The purpose of this trial is to investigate the efficiency of pain relief and the safety of NPC-06 for the neuropathic pain associated with cancer, in addition to explore the effective concentration of NPC-06', 'A Multicenter, Double-blind, Randomized, Placebo-controlled Parallel Group Trial to Investigate the Proof of Concept of NPC-06 in Patients With Neuropathic Pain in Cancer.'}",{'NCT03773055'},NCT03773055
,,,,alrn-6924,FALSE,1,FALSE,FALSE,This phase Ib trial studies the side effects and best dose of ALRN-6924 when given together with paclitaxel in treating patients with solid tumors that have spread to other places in the body or cannot be removed by surgery.,"{'This phase Ib trial studies the side effects and best dose of ALRN-6924 when given together with paclitaxel in treating patients with solid tumors that have spread to other places in the body or cannot be removed by surgery.', 'A Phase 1b Study of ALRN-6924 in Combination With Paclitaxel in Wild-Type TP53 Advanced or Metastatic Solid Tumors Including Estrogen-Receptor Positive Breast Cancer.', 'Drugs used in chemotherapy, such as ALRN-6924 and paclitaxel, work in different ways to stop the growth of tumor cells, either by killing the cells, by stopping them from dividing, or by stopping them from spreading'}",{'NCT03725436'},NCT03725436
,,,,cbl0137,FALSE,1,FALSE,FALSE,"A Single-Center Phase I Dose Escalation/Response Trial to Evaluate Safety, Tolerability, and Anti-Tumor Efficacy of Intra-Arterial CBL0137 for Patients With Advanced Extremity Melanoma or Sarcoma.","{'A Single-Center Phase I Dose Escalation/Response Trial to Evaluate Safety, Tolerability, and Anti-Tumor Efficacy of Intra-Arterial CBL0137 for Patients With Advanced Extremity Melanoma or Sarcoma.', 'Drugs, such as CBL0137, may work by binding to tumor cell deoxyribonucleic acid (DNA) to stop the cell from growing further', 'This phase I trial studies best dose and side effects of CBL0137 in treating patients with extremity melanoma or sarcoma that has spread to other places in the body.'}",{'NCT03727789'},NCT03727789
,,,,gadolinium,FALSE,1,FALSE,FALSE,Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).,{'Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).'},{'NCT03730051'},NCT03730051
,,,,meglumine,FALSE,1,FALSE,FALSE,Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).,{'Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).'},{'NCT03730051'},NCT03730051
,,,,gadobutrol,FALSE,1,FALSE,FALSE,Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).,{'Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).'},{'NCT03730051'},NCT03730051
,,,,gadavist,FALSE,1,FALSE,FALSE,Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).,"{'Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).', 'In this randomized clinical trial, the investigators expect to demonstrate that the MRI contrast agent Dotarem is not less effective in contrast enhancement of breast lesions then Gadavist.'}",{'NCT03730051'},NCT03730051
,,,,gadoterate,TRUE,1,FALSE,FALSE,Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).,{'Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).'},{'NCT03730051'},NCT03730051
,,,,dotarem,FALSE,1,FALSE,FALSE,Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).,"{'Contrast Enhanced Breast MRI: Comparison of Two Macrocyclic Gadolinium-Based Contrast Agents: Gadoterate Meglumine (Dotarem) and Gadobutrol (Gadavist).', 'Participants will be randomized to receive either Dotarem or Gadavist.', 'In this randomized clinical trial, the investigators expect to demonstrate that the MRI contrast agent Dotarem is not less effective in contrast enhancement of breast lesions then Gadavist.'}",{'NCT03730051'},NCT03730051
,,,,dmc,FALSE,1,FALSE,FALSE,After the first 6 patients will have finished the first treatment cycle of the induction phase the DMC will assess safety and tolerability of the treatment schedule and decide about the further continuation of the study,{'After the first 6 patients will have finished the first treatment cycle of the induction phase the DMC will assess safety and tolerability of the treatment schedule and decide about the further continuation of the study'},{'NCT03731832'},NCT03731832
,,,,picd,FALSE,1,FALSE,FALSE,"Pomalidomide, Ixazomib, and Dexamethasone (PId) With or Without Intensification by Cyclophosphamide (PICd): A Phase II Study in Relapsed or Refractory Multiple Myeloma.","{'Pomalidomide, Ixazomib, and Dexamethasone (PId) With or Without Intensification by Cyclophosphamide (PICd): A Phase II Study in Relapsed or Refractory Multiple Myeloma.'}",{'NCT03731832'},NCT03731832
,,,,pid,FALSE,1,FALSE,FALSE,"Pomalidomide, Ixazomib, and Dexamethasone (PId) With or Without Intensification by Cyclophosphamide (PICd): A Phase II Study in Relapsed or Refractory Multiple Myeloma.","{'Pomalidomide, Ixazomib, and Dexamethasone (PId) With or Without Intensification by Cyclophosphamide (PICd): A Phase II Study in Relapsed or Refractory Multiple Myeloma.'}",{'NCT03731832'},NCT03731832
,,,,gsk3145095,FALSE,1,FALSE,FALSE,"A Phase I/II, Open-Label Study to Investigate the Safety, Clinical Activity, Pharmacokinetics, and Pharmacodynamics of GSK3145095 Administered Alone and in Combination With Anticancer Agents Including Pembrolizumab in Adult Participants With Selected Advanced Solid Tumors.","{'A Phase I/II, Open-Label Study to Investigate the Safety, Clinical Activity, Pharmacokinetics, and Pharmacodynamics of GSK3145095 Administered Alone and in Combination With Anticancer Agents Including Pembrolizumab in Adult Participants With Selected Advanced Solid Tumors.'}",{'NCT03681951'},NCT03681951
,,,,txa,FALSE,1,FALSE,FALSE,This is a pilot study to evaluate the feasibility of conducting a larger trial to determine if the use of intraoperative topical tranexamic acid (TXA) decreases the rate of post-operative hematomas and seromas in breast cancer patients after their mastectomy.,"{'This is a pilot study to evaluate the feasibility of conducting a larger trial to determine if the use of intraoperative topical tranexamic acid (TXA) decreases the rate of post-operative hematomas and seromas in breast cancer patients after their mastectomy.', 'Pilot RCT: Use of Tranexamic Acid (TXA) in Post Mastectomy Patients for Seroma and Hematoma Prevention.', 'Establishing whether or not topical TXA is an effective strategy to decrease those complications can potentially impact positively the breast cancer treatment.', 'In other words, the investigators want to determine if applying TXA inside the surgical wound before it is closed helps reduce blood or serous fluid accumulation at the operative site.'}",{'NCT03738527'},NCT03738527
,,,,bgb-a425,FALSE,1,FALSE,FALSE,This study tests the safety and anti-tumor effect of BGB-A425 in combination with tislelizumab in participants with advanced solid tumors,{'This study tests the safety and anti-tumor effect of BGB-A425 in combination with tislelizumab in participants with advanced solid tumors'},{'NCT03744468'},NCT03744468
,,,,temzolomide,FALSE,1,FALSE,FALSE,Effect of rhIL-7-hyFc on Increasing Lymphocyte Counts in Patients With Newly Diagnosed Non-severe Lymphopenic Gliomas Following Radiation and Temzolomide.,{'Effect of rhIL-7-hyFc on Increasing Lymphocyte Counts in Patients With Newly Diagnosed Non-severe Lymphopenic Gliomas Following Radiation and Temzolomide.'},{'NCT03687957'},NCT03687957
,,,,89zr˗dfo˗regn3504,FALSE,1,FALSE,FALSE,"The secondary objectives of the study are: Study Part A only: - To establish adequate mass dose and activity dose of 89Zr˗DFO˗REGN3504 and optimal post-infusion imaging time, as assessed by imaging and blood draw after tracer infusion Study Part B only: - To establish test/re-test reliability of positron emission tomography (PET) measures as assessed on 2 separate tracer infusions at adequate mass dose and optimal imaging time point as determined in Part A - To characterize the pharmacokinetic (PK) profile of 89Zr˗DFO˗REGN3504 based on tracer plasma activity concentration","{'The secondary objectives of the study are: Study Part A only: - To establish adequate mass dose and activity dose of 89Zr˗DFO˗REGN3504 and optimal post-infusion imaging time, as assessed by imaging and blood draw after tracer infusion Study Part B only: - To establish test/re-test reliability of positron emission tomography (PET) measures as assessed on 2 separate tracer infusions at adequate mass dose and optimal imaging time point as determined in Part A - To characterize the pharmacokinetic (PK) profile of 89Zr˗DFO˗REGN3504 based on tracer plasma activity concentration'}",{'NCT03746704'},NCT03746704
,,,,89zr-dfo-regn3504,FALSE,1,FALSE,FALSE,The primary objective of the study is to determine the safety and tolerability of 89Zr-DFO-REGN3504.,"{'The primary objective of the study is to determine the safety and tolerability of 89Zr-DFO-REGN3504.', 'A Phase 1, First-in-Human Study of ImmunoPET Imaging of PD-L1 in Tumors Using 89Zr-DFO-REGN3504, an Anti-PD-L1 Tracer for Positron Emission Tomography in Patients With Advanced PD-L1 Positive Malignancies.'}",{'NCT03746704'},NCT03746704
,,,,bavencio,FALSE,1,FALSE,FALSE,The drug in this study is: Avelumab (also known as BAVENCIO®),{'The drug in this study is: Avelumab (also known as BAVENCIO®)'},{'NCT03747419'},NCT03747419
,,,,apixaban,FALSE,1,FALSE,FALSE,Long-term Treatment of Cancer Associated VTE: Reduced vs Full Dose of Apixaban : API-CAT STUDY for APIxaban Cancer Associated Thrombosis.,{'Long-term Treatment of Cancer Associated VTE: Reduced vs Full Dose of Apixaban : API-CAT STUDY for APIxaban Cancer Associated Thrombosis.'},{'NCT03692065'},NCT03692065
,,,,apixaban,TRUE,1,FALSE,FALSE,The main objective is to determine whether a low-dose regimen of apixaban (2.5 mg bid) is non inferior to a full-dose regimen of apixaban (5 mg bid) for the prevention of recurrent venous thromboembolism (VTE) in patients with active cancer who have completed at least 6 months of anticoagulant therapy for treating a documented index event of proximal deep venous thrombosis (DVT) (symptomatic or incidental) or pulmonary embolism (symptomatic or incidental),{'The main objective is to determine whether a low-dose regimen of apixaban (2.5 mg bid) is non inferior to a full-dose regimen of apixaban (5 mg bid) for the prevention of recurrent venous thromboembolism (VTE) in patients with active cancer who have completed at least 6 months of anticoagulant therapy for treating a documented index event of proximal deep venous thrombosis (DVT) (symptomatic or incidental) or pulmonary embolism (symptomatic or incidental)'},{'NCT03692065'},NCT03692065
,,,,ad/pnp-f-araamp,FALSE,1,FALSE,FALSE,"Phase 1/2, Open-label Study Evaluating Safety of Repeat Administration of Ad/PNP-F-araAMP (Ad/PNP Administered Intratumorally Followed by Intravenous Fludarabine Phosphate) in Subjects With Recurrent, Local Head and Neck Cancer.","{'Phase 1/2, Open-label Study Evaluating Safety of Repeat Administration of Ad/PNP-F-araAMP (Ad/PNP Administered Intratumorally Followed by Intravenous Fludarabine Phosphate) in Subjects With Recurrent, Local Head and Neck Cancer.'}",{'NCT03754933'},NCT03754933
,,,,f-araamp,FALSE,1,FALSE,FALSE,Secondary Objective: The secondary objective is to evaluate the antitumor activity of repeat administration of Ad/PNP plus F-araAMP,"{'Secondary Objective: The secondary objective is to evaluate the antitumor activity of repeat administration of Ad/PNP plus F-araAMP', 'Primary Objective: The primary objective of the study is to evaluate the safety of repeat administration of a dose level of Ad/PNP plus fludarabine phosphate (F-araAMP) which demonstrated anti-tumor activity in patients with advanced, locoregional head/neck cancer in a completed phase I study.'}",{'NCT03754933'},NCT03754933
,,,,ad/pnp,FALSE,1,FALSE,FALSE,"Phase 1/2, Open-label Study Evaluating Safety of Repeat Administration of Ad/PNP-F-araAMP (Ad/PNP Administered Intratumorally Followed by Intravenous Fludarabine Phosphate) in Subjects With Recurrent, Local Head and Neck Cancer.","{'Phase 1/2, Open-label Study Evaluating Safety of Repeat Administration of Ad/PNP-F-araAMP (Ad/PNP Administered Intratumorally Followed by Intravenous Fludarabine Phosphate) in Subjects With Recurrent, Local Head and Neck Cancer.'}",{'NCT03754933'},NCT03754933
